,index,date,close,diff,open,high,low,volume
0,0,2016.12.09,7760.0,240.0,7760.0,7760.0,7760.0,200.0
1,1,2016.12.12,6800.0,960.0,6800.0,6800.0,6800.0,2.0
2,2,2016.12.13,6800.0,0.0,6800.0,6800.0,6800.0,0.0
3,3,2016.12.14,7820.0,1020.0,7820.0,7820.0,7820.0,1.0
4,4,2016.12.15,7590.0,230.0,7590.0,7590.0,7590.0,190.0
5,5,2016.12.16,8720.0,1130.0,8720.0,8720.0,8720.0,1.0
6,6,2016.12.19,10000.0,1280.0,10000.0,10000.0,10000.0,1.0
7,7,2016.12.20,9700.0,300.0,9700.0,9700.0,9700.0,200.0
8,8,2016.12.21,11150.0,1450.0,11150.0,11150.0,11150.0,1.0
9,9,2016.12.22,9500.0,1650.0,9500.0,9500.0,9500.0,2.0
10,10,2016.12.23,10900.0,1400.0,10900.0,10900.0,10900.0,1.0
11,11,2016.12.26,9300.0,1600.0,12500.0,12500.0,9300.0,502.0
12,12,2016.12.27,10000.0,700.0,10000.0,10000.0,10000.0,1.0
13,13,2016.12.28,9400.0,600.0,9400.0,9400.0,9400.0,200.0
14,14,2016.12.29,10750.0,1350.0,10750.0,10750.0,10750.0,1.0
15,15,2017.01.02,10500.0,250.0,10500.0,10500.0,10500.0,100.0
16,16,2017.01.03,9700.0,800.0,9700.0,9700.0,9700.0,1.0
17,17,2017.01.04,9400.0,300.0,8250.0,9400.0,8250.0,6.0
18,18,2017.01.05,7990.0,1410.0,7990.0,7990.0,7990.0,2.0
19,19,2017.01.06,8690.0,700.0,8690.0,8690.0,8690.0,1.0
20,20,2017.01.09,8440.0,250.0,8440.0,8440.0,8440.0,200.0
21,21,2017.01.10,9470.0,1030.0,9470.0,9470.0,9470.0,1.0
22,22,2017.01.11,9190.0,280.0,9190.0,9190.0,9190.0,200.0
23,23,2017.01.12,8920.0,270.0,8920.0,8920.0,8920.0,200.0
24,24,2017.01.13,9400.0,480.0,9400.0,9400.0,9400.0,1.0
25,25,2017.01.16,9130.0,270.0,9130.0,9130.0,9130.0,200.0
26,26,2017.01.17,8870.0,260.0,8870.0,8870.0,8870.0,200.0
27,27,2017.01.18,8860.0,10.0,8860.0,8860.0,8860.0,0.0
28,28,2017.01.19,8600.0,260.0,8600.0,8600.0,8600.0,200.0
29,29,2017.01.20,8590.0,10.0,8590.0,8590.0,8590.0,0.0
30,30,2017.01.23,7950.0,640.0,7950.0,7950.0,7950.0,1.0
31,31,2017.01.24,7940.0,10.0,7940.0,7940.0,7940.0,0.0
32,32,2017.01.25,9120.0,1180.0,9120.0,9120.0,9120.0,1.0
33,33,2017.01.26,8500.0,620.0,8500.0,8500.0,8500.0,200.0
34,34,2017.01.31,7230.0,1270.0,7230.0,7230.0,7230.0,11.0
35,35,2017.02.01,8250.0,1020.0,8250.0,8250.0,8250.0,1.0
36,36,2017.02.02,7890.0,360.0,7890.0,7890.0,7890.0,200.0
37,37,2017.02.03,7660.0,230.0,7660.0,7660.0,7660.0,200.0
38,38,2017.02.06,7430.0,230.0,7430.0,7430.0,7430.0,200.0
39,39,2017.02.07,7400.0,30.0,7400.0,7400.0,7400.0,0.0
40,40,2017.02.08,7890.0,490.0,6290.0,7890.0,6290.0,31.0
41,41,2017.02.09,7660.0,230.0,7660.0,7660.0,7660.0,200.0
42,42,2017.02.10,7430.0,230.0,7430.0,7430.0,7430.0,200.0
43,43,2017.02.13,6320.0,1110.0,6320.0,6320.0,6320.0,30.0
44,44,2017.02.14,6400.0,80.0,6400.0,6400.0,6400.0,1.0
45,45,2017.02.15,5500.0,900.0,5500.0,5500.0,5500.0,1.0
46,46,2017.02.16,6310.0,810.0,5500.0,6310.0,5500.0,2.0
47,47,2017.02.17,6120.0,190.0,6120.0,6120.0,6120.0,200.0
48,48,2017.02.20,6120.0,0.0,6120.0,6120.0,6120.0,0.0
49,49,2017.02.21,7020.0,900.0,7020.0,7020.0,7020.0,1.0
50,50,2017.02.22,6820.0,200.0,6820.0,6820.0,6820.0,200.0
51,51,2017.02.23,6620.0,200.0,6620.0,6620.0,6620.0,200.0
52,52,2017.02.24,6430.0,190.0,6430.0,6430.0,6430.0,200.0
53,53,2017.02.27,7390.0,960.0,6620.0,7390.0,6620.0,505.0
54,54,2017.02.28,8250.0,860.0,8250.0,8250.0,8250.0,1.0
55,55,2017.03.02,9000.0,750.0,9000.0,9000.0,9000.0,1.0
56,56,2017.03.03,8730.0,270.0,8730.0,8730.0,8730.0,200.0
57,57,2017.03.06,8730.0,0.0,8480.0,8730.0,8480.0,201.0
58,58,2017.03.07,8480.0,250.0,8480.0,8480.0,8480.0,200.0
59,59,2017.03.08,7210.0,1270.0,7220.0,7220.0,7210.0,7.0
60,60,2017.03.09,6150.0,1060.0,6150.0,6150.0,6150.0,1.0
61,61,2017.03.10,6320.0,170.0,6320.0,6320.0,6320.0,200.0
62,62,2017.03.13,7000.0,680.0,7000.0,7000.0,7000.0,1.0
63,63,2017.03.14,6790.0,210.0,6790.0,6790.0,6790.0,200.0
64,64,2017.03.15,6600.0,190.0,6600.0,6600.0,6600.0,200.0
65,65,2017.03.16,6600.0,0.0,6600.0,6600.0,6600.0,0.0
66,66,2017.03.17,7000.0,400.0,5610.0,7000.0,5610.0,2.0
67,67,2017.03.20,6790.0,210.0,6790.0,6790.0,6790.0,200.0
68,68,2017.03.21,6600.0,190.0,6600.0,6600.0,6600.0,200.0
69,69,2017.03.22,6410.0,190.0,6410.0,6410.0,6410.0,200.0
70,70,2017.03.23,6230.0,180.0,6230.0,6230.0,6230.0,200.0
71,71,2017.03.24,6230.0,0.0,6230.0,6230.0,6230.0,0.0
72,72,2017.03.27,5350.0,880.0,5350.0,5350.0,5350.0,1.0
73,73,2017.03.28,5200.0,150.0,5510.0,5510.0,5200.0,201.0
74,74,2017.03.29,4500.0,700.0,4505.0,4505.0,4500.0,2.0
75,75,2017.03.30,4500.0,0.0,4625.0,4625.0,4500.0,301.0
76,76,2017.03.31,3830.0,670.0,3830.0,3830.0,3830.0,1.0
77,77,2017.04.03,3260.0,570.0,3260.0,3260.0,3260.0,500.0
78,78,2017.04.04,3000.0,260.0,3000.0,3000.0,3000.0,1.0
79,79,2017.04.05,3000.0,0.0,3080.0,3080.0,3000.0,401.0
80,80,2017.04.06,3080.0,80.0,3080.0,3080.0,3080.0,400.0
81,81,2017.04.07,3540.0,460.0,2625.0,3540.0,2625.0,3.0
82,82,2017.04.10,3015.0,525.0,3015.0,4070.0,3015.0,42.0
83,83,2017.04.11,2570.0,445.0,2570.0,2570.0,2570.0,1.0
84,84,2017.04.12,2185.0,385.0,2185.0,2185.0,2185.0,2.0
85,85,2017.04.13,2155.0,30.0,2510.0,2510.0,2155.0,501.0
86,86,2017.04.14,2475.0,320.0,2475.0,2475.0,2475.0,500.0
87,87,2017.04.17,2845.0,370.0,2845.0,2845.0,2110.0,202.0
88,88,2017.04.18,2450.0,395.0,2845.0,3265.0,2450.0,402.0
89,89,2017.04.19,2450.0,0.0,2815.0,2815.0,2450.0,511.0
90,90,2017.04.20,2520.0,70.0,2520.0,2520.0,2520.0,500.0
91,91,2017.04.21,2800.0,280.0,2895.0,2895.0,2530.0,8805.0
92,92,2017.04.24,2450.0,350.0,2435.0,2890.0,2435.0,3.0
93,93,2017.04.25,2800.0,350.0,2795.0,2800.0,2795.0,1118.0
94,94,2017.04.26,3200.0,400.0,3200.0,3200.0,3200.0,1.0
95,95,2017.04.27,3675.0,475.0,3675.0,3675.0,3675.0,1.0
