,index,date,close,diff,open,high,low,volume
0,0,2018.01.04,8700.0,40.0,8750.0,8750.0,7510.0,1102.0
1,1,2018.01.05,8100.0,600.0,8450.0,8450.0,7400.0,7313.0
2,2,2018.01.08,7590.0,510.0,7500.0,7600.0,7500.0,110.0
3,3,2018.01.09,7390.0,200.0,7490.0,7490.0,6460.0,267.0
4,4,2018.01.10,7190.0,200.0,7360.0,7360.0,6290.0,294.0
5,5,2018.01.11,7170.0,20.0,6120.0,7180.0,6120.0,16.0
6,6,2018.01.12,6100.0,1070.0,6150.0,6150.0,6100.0,1402.0
7,7,2018.01.15,5710.0,390.0,5900.0,6980.0,5710.0,3705.0
8,8,2018.01.16,6190.0,480.0,5710.0,6380.0,5300.0,1012.0
9,9,2018.01.17,5700.0,490.0,6400.0,6400.0,5700.0,221.0
10,10,2018.01.18,5780.0,80.0,5900.0,5900.0,4850.0,6349.0
11,11,2018.01.19,5700.0,80.0,5700.0,5700.0,5700.0,0.0
12,12,2018.01.22,5900.0,200.0,5900.0,5900.0,5900.0,10.0
13,13,2018.01.23,5900.0,0.0,5900.0,5900.0,5900.0,300.0
14,14,2018.01.24,5800.0,100.0,5900.0,5900.0,5800.0,108.0
15,15,2018.01.25,5990.0,190.0,6000.0,6000.0,5980.0,20507.0
16,16,2018.01.26,5990.0,0.0,5990.0,5990.0,5990.0,0.0
17,17,2018.01.29,6000.0,10.0,5900.0,6000.0,5800.0,310.0
18,18,2018.01.30,5600.0,400.0,5600.0,5600.0,5600.0,700.0
19,19,2018.01.31,6000.0,400.0,6000.0,6000.0,6000.0,10.0
20,20,2018.02.01,6000.0,0.0,5990.0,6000.0,5990.0,11.0
21,21,2018.02.02,5900.0,100.0,5150.0,5900.0,5150.0,801.0
22,22,2018.02.05,5600.0,300.0,5600.0,5600.0,5600.0,0.0
23,23,2018.02.06,5600.0,0.0,5600.0,5600.0,5600.0,0.0
24,24,2018.02.07,5370.0,230.0,4760.0,5390.0,4760.0,2751.0
25,25,2018.02.08,5840.0,470.0,5840.0,5840.0,5840.0,1.0
26,26,2018.02.09,6000.0,160.0,6000.0,6000.0,6000.0,1.0
27,27,2018.02.12,6500.0,500.0,6500.0,6500.0,6500.0,2.0
28,28,2018.02.13,5770.0,730.0,6340.0,6340.0,5530.0,23605.0
29,29,2018.02.14,5000.0,770.0,4930.0,5680.0,4910.0,2992.0
30,30,2018.02.19,5100.0,100.0,4310.0,5710.0,4310.0,2510.0
31,31,2018.02.20,5790.0,690.0,5790.0,5790.0,5790.0,2.0
32,32,2018.02.21,5700.0,90.0,6300.0,6300.0,5700.0,1011.0
33,33,2018.02.22,5800.0,100.0,6010.0,6070.0,4850.0,10823.0
34,34,2018.02.23,5500.0,300.0,4930.0,5500.0,4930.0,1199.0
35,35,2018.02.26,5080.0,420.0,5600.0,5600.0,4680.0,5336.0
36,36,2018.02.27,4720.0,360.0,4720.0,4720.0,4720.0,212.0
37,37,2018.02.28,4700.0,20.0,5090.0,5090.0,4700.0,5.0
38,38,2018.03.02,5080.0,380.0,4900.0,5080.0,4700.0,6431.0
39,39,2018.03.05,4710.0,370.0,4900.0,5070.0,4710.0,2429.0
40,40,2018.03.06,4990.0,280.0,5000.0,5000.0,4990.0,2.0
41,41,2018.03.07,5100.0,110.0,5000.0,5100.0,5000.0,2505.0
42,42,2018.03.08,5000.0,100.0,5000.0,5000.0,5000.0,10.0
43,43,2018.03.09,5000.0,0.0,5500.0,5600.0,4720.0,3004.0
44,44,2018.03.12,4320.0,680.0,4320.0,4320.0,4320.0,1000.0
45,45,2018.03.13,4700.0,380.0,4700.0,4700.0,4700.0,1058.0
46,46,2018.03.14,5390.0,690.0,4700.0,5400.0,4700.0,2944.0
47,47,2018.03.15,5390.0,0.0,5000.0,5390.0,5000.0,1202.0
48,48,2018.03.16,5400.0,10.0,5600.0,5600.0,5200.0,14.0
49,49,2018.03.19,5100.0,300.0,5400.0,5400.0,4590.0,7369.0
50,50,2018.03.20,5800.0,700.0,5000.0,5860.0,4510.0,2591.0
51,51,2018.03.21,5200.0,600.0,6400.0,6400.0,4950.0,1398.0
52,52,2018.03.22,5190.0,10.0,4800.0,5190.0,4800.0,40.0
