,index,date,close,diff,open,high,low,volume
0,0,2014.07.04,19900.0,100.0,19900.0,19900.0,19900.0,100.0
1,1,2014.07.07,19000.0,900.0,19000.0,19000.0,19000.0,100.0
2,2,2014.07.08,18500.0,500.0,18500.0,18500.0,18500.0,100.0
3,3,2014.07.09,18000.0,500.0,18000.0,18000.0,18000.0,100.0
4,4,2014.07.10,16800.0,1200.0,16800.0,16800.0,16800.0,100.0
5,5,2014.07.11,14300.0,2500.0,15000.0,15000.0,14300.0,1200.0
6,6,2014.07.14,14300.0,0.0,14300.0,14300.0,14300.0,0.0
7,7,2014.07.15,14200.0,100.0,14200.0,14200.0,14200.0,0.0
8,8,2014.07.16,14200.0,0.0,14200.0,14200.0,14200.0,0.0
9,9,2014.07.17,14200.0,0.0,14200.0,14200.0,14200.0,0.0
10,10,2014.07.18,14200.0,0.0,14200.0,14200.0,14200.0,0.0
11,11,2014.07.21,14200.0,0.0,14200.0,14200.0,14200.0,0.0
12,12,2014.07.22,14200.0,0.0,14200.0,14200.0,14200.0,0.0
13,13,2014.07.23,14200.0,0.0,14200.0,14200.0,14200.0,0.0
14,14,2014.07.24,14200.0,0.0,14200.0,14200.0,14200.0,0.0
15,15,2014.07.25,13700.0,500.0,13700.0,13700.0,13700.0,100.0
16,16,2014.07.28,13700.0,0.0,13700.0,13700.0,13700.0,0.0
17,17,2014.07.29,13300.0,400.0,13300.0,13300.0,13300.0,100.0
18,18,2014.07.30,13300.0,0.0,13300.0,13300.0,13300.0,0.0
19,19,2014.07.31,13300.0,0.0,13300.0,13300.0,13300.0,0.0
20,20,2014.08.01,13300.0,0.0,13300.0,13300.0,13300.0,0.0
21,21,2014.08.04,13300.0,0.0,13300.0,13300.0,13300.0,0.0
22,22,2014.08.05,13300.0,0.0,13300.0,13300.0,13300.0,0.0
23,23,2014.08.06,13250.0,50.0,13250.0,13250.0,13250.0,0.0
24,24,2014.08.07,13000.0,250.0,13000.0,13000.0,13000.0,0.0
25,25,2014.08.08,13000.0,0.0,13000.0,13000.0,13000.0,0.0
26,26,2014.08.11,13000.0,0.0,13000.0,13000.0,13000.0,0.0
27,27,2014.08.12,12600.0,400.0,12600.0,12600.0,12600.0,100.0
28,28,2014.08.13,12600.0,0.0,12600.0,12600.0,12600.0,0.0
29,29,2014.08.14,12600.0,0.0,12600.0,12600.0,12600.0,0.0
30,30,2014.08.18,12600.0,0.0,12600.0,12600.0,12600.0,0.0
31,31,2014.08.19,12600.0,0.0,12600.0,12600.0,12600.0,0.0
32,32,2014.08.20,12600.0,0.0,12600.0,12600.0,12600.0,0.0
33,33,2014.08.21,12600.0,0.0,12600.0,12600.0,12600.0,0.0
34,34,2014.08.22,12600.0,0.0,12600.0,12600.0,12600.0,0.0
35,35,2014.08.25,12600.0,0.0,12600.0,12600.0,12600.0,0.0
36,36,2014.08.26,12600.0,0.0,12600.0,12600.0,12600.0,0.0
37,37,2014.08.27,12600.0,0.0,12600.0,12600.0,12600.0,0.0
38,38,2014.08.28,12600.0,0.0,12600.0,12600.0,12600.0,0.0
39,39,2014.08.29,12600.0,0.0,12600.0,12600.0,12600.0,0.0
