,index,date,close,diff,open,high,low,volume
0,0,2018.01.04,1740.0,225.0,1740.0,1740.0,1740.0,0.0
1,1,2018.01.05,2000.0,260.0,2000.0,2000.0,2000.0,33100.0
2,2,2018.01.08,2300.0,300.0,2300.0,2300.0,2300.0,100.0
3,3,2018.01.09,2645.0,345.0,2645.0,2645.0,2645.0,0.0
4,4,2018.01.10,3040.0,395.0,3040.0,3040.0,3040.0,0.0
5,5,2018.01.11,3495.0,455.0,3495.0,3495.0,3495.0,1135.0
6,6,2018.01.12,4015.0,520.0,4015.0,4015.0,4015.0,1.0
7,7,2018.01.15,4615.0,600.0,4615.0,4615.0,4615.0,550.0
8,8,2018.01.16,5300.0,685.0,5300.0,5300.0,5300.0,500.0
9,9,2018.01.17,6090.0,790.0,6090.0,6090.0,6090.0,6997.0
10,10,2018.01.18,7000.0,910.0,7000.0,7000.0,7000.0,77742.0
11,11,2018.01.19,8050.0,1050.0,8050.0,8050.0,7210.0,124487.0
12,12,2018.01.22,7600.0,450.0,9250.0,9250.0,6880.0,30888.0
13,13,2018.01.23,6460.0,1140.0,7950.0,7950.0,6460.0,21577.0
14,14,2018.01.24,6900.0,440.0,6500.0,7400.0,5750.0,12321.0
15,15,2018.01.25,6960.0,60.0,6200.0,7000.0,6200.0,3867.0
16,16,2018.01.26,7200.0,240.0,7000.0,7200.0,6800.0,3565.0
17,17,2018.01.29,6380.0,820.0,7190.0,7200.0,6310.0,15504.0
18,18,2018.01.30,6750.0,370.0,7000.0,7000.0,6400.0,6694.0
19,19,2018.01.31,6500.0,250.0,7000.0,7000.0,6220.0,15161.0
20,20,2018.02.01,5800.0,700.0,6500.0,6500.0,5800.0,8977.0
21,21,2018.02.02,6190.0,390.0,6000.0,6500.0,5900.0,1273.0
22,22,2018.02.05,6450.0,260.0,6200.0,6500.0,6200.0,545.0
23,23,2018.02.06,6790.0,340.0,6850.0,6850.0,6200.0,2439.0
24,24,2018.02.07,6790.0,0.0,6790.0,6790.0,6780.0,1125.0
25,25,2018.02.08,6750.0,40.0,6780.0,6780.0,6200.0,911.0
26,26,2018.02.09,6780.0,30.0,6800.0,7000.0,6000.0,3340.0
27,27,2018.02.12,6780.0,0.0,6790.0,6790.0,6420.0,1366.0
28,28,2018.02.13,6770.0,10.0,6780.0,6780.0,6470.0,4906.0
29,29,2018.02.14,6600.0,170.0,6770.0,6770.0,6110.0,2225.0
30,30,2018.02.19,7200.0,600.0,7400.0,7400.0,6600.0,4559.0
31,31,2018.02.20,7200.0,0.0,8190.0,8190.0,6650.0,2835.0
32,32,2018.02.21,6900.0,300.0,7000.0,7000.0,6210.0,4053.0
33,33,2018.02.22,6800.0,100.0,6750.0,6800.0,6210.0,2042.0
34,34,2018.02.23,6720.0,80.0,6750.0,6750.0,6250.0,1541.0
35,35,2018.02.26,6150.0,570.0,6400.0,6660.0,6060.0,3987.0
36,36,2018.02.27,6290.0,140.0,6400.0,6490.0,5800.0,3813.0
37,37,2018.02.28,5990.0,300.0,6390.0,6390.0,5500.0,5697.0
38,38,2018.03.02,5970.0,20.0,5990.0,5990.0,5550.0,6489.0
39,39,2018.03.05,6450.0,480.0,5970.0,6450.0,5940.0,14425.0
40,40,2018.03.06,6990.0,540.0,6600.0,7260.0,6500.0,6706.0
41,41,2018.03.07,6980.0,10.0,7350.0,7350.0,6890.0,5842.0
42,42,2018.03.08,6990.0,10.0,7250.0,7250.0,6990.0,7832.0
43,43,2018.03.09,6990.0,0.0,6800.0,6990.0,6800.0,1621.0
44,44,2018.03.12,6990.0,0.0,7000.0,7000.0,6700.0,3340.0
45,45,2018.03.13,6900.0,90.0,7300.0,7300.0,6700.0,3177.0
46,46,2018.03.14,6880.0,20.0,6600.0,6880.0,6450.0,324.0
47,47,2018.03.15,6670.0,210.0,6800.0,6800.0,6410.0,1720.0
48,48,2018.03.16,6720.0,50.0,6800.0,7000.0,6450.0,3636.0
49,49,2018.03.19,6700.0,20.0,6700.0,6700.0,6410.0,178.0
50,50,2018.03.20,6450.0,250.0,6660.0,7000.0,6450.0,1395.0
51,51,2018.03.21,6600.0,150.0,6990.0,6990.0,6210.0,3941.0
52,52,2018.03.22,6430.0,170.0,6600.0,6600.0,6100.0,7179.0
53,53,2018.03.23,6300.0,130.0,6400.0,6400.0,6070.0,498.0
54,54,2018.03.26,5990.0,310.0,6010.0,6280.0,5800.0,6380.0
55,55,2018.03.27,5970.0,20.0,6200.0,6200.0,5780.0,3352.0
56,56,2018.03.28,5890.0,80.0,6100.0,6100.0,5600.0,3691.0
57,57,2018.03.29,5840.0,50.0,6000.0,6200.0,5530.0,370.0
58,58,2018.03.30,6140.0,300.0,6490.0,6710.0,5830.0,14937.0
59,59,2018.04.02,6130.0,10.0,6200.0,6200.0,5810.0,276.0
60,60,2018.04.03,6370.0,240.0,6130.0,6980.0,5600.0,9235.0
61,61,2018.04.04,6100.0,270.0,6190.0,6400.0,5800.0,10020.0
62,62,2018.04.05,6380.0,280.0,6100.0,6990.0,6080.0,27116.0
63,63,2018.04.06,6290.0,90.0,6330.0,6330.0,6200.0,2422.0
64,64,2018.04.09,6590.0,300.0,6290.0,6590.0,6200.0,6835.0
65,65,2018.04.10,7100.0,510.0,6600.0,7500.0,6400.0,6117.0
