,index,date,close,diff,open,high,low,volume
0,0,2019.01.14,8000.0,300.0,8200.0,8200.0,8000.0,50.0
1,1,2019.01.15,8100.0,100.0,8100.0,8100.0,8100.0,3500.0
2,2,2019.01.16,8100.0,0.0,8100.0,8100.0,8100.0,0.0
3,3,2019.01.17,8100.0,0.0,8100.0,8100.0,8100.0,0.0
4,4,2019.01.18,8100.0,0.0,8100.0,8100.0,8100.0,0.0
5,5,2019.01.21,8100.0,0.0,8100.0,8100.0,8100.0,0.0
6,6,2019.01.22,8320.0,220.0,8320.0,8320.0,8320.0,20.0
7,7,2019.01.23,8300.0,20.0,8360.0,8360.0,8200.0,15380.0
8,8,2019.01.24,8300.0,0.0,8300.0,8300.0,8300.0,0.0
9,9,2019.01.25,8300.0,0.0,8300.0,8300.0,8300.0,0.0
10,10,2019.01.28,8300.0,0.0,8300.0,8300.0,8300.0,0.0
11,11,2019.01.29,8500.0,200.0,8500.0,8500.0,8500.0,6000.0
12,12,2019.01.30,8550.0,50.0,8550.0,8550.0,8550.0,245.0
13,13,2019.01.31,8550.0,0.0,8550.0,8550.0,8550.0,0.0
14,14,2019.02.01,8550.0,0.0,8550.0,8550.0,8550.0,0.0
15,15,2019.02.07,8600.0,50.0,8600.0,8600.0,8600.0,5800.0
16,16,2019.02.08,8600.0,0.0,8600.0,8600.0,8600.0,0.0
17,17,2019.02.11,8600.0,0.0,8600.0,8600.0,8600.0,0.0
18,18,2019.02.12,8600.0,0.0,8600.0,8600.0,8600.0,0.0
19,19,2019.02.13,8600.0,0.0,8600.0,8600.0,8600.0,0.0
20,20,2019.02.14,8700.0,100.0,8700.0,8700.0,8700.0,22.0
21,21,2019.02.15,8700.0,0.0,8700.0,8700.0,8700.0,0.0
22,22,2019.02.18,8700.0,0.0,8700.0,8700.0,8700.0,3400.0
23,23,2019.02.19,8700.0,0.0,8700.0,8700.0,8700.0,0.0
24,24,2019.02.20,8700.0,0.0,8700.0,8700.0,8700.0,0.0
25,25,2019.02.21,8750.0,50.0,8430.0,8750.0,8430.0,114.0
26,26,2019.02.22,8750.0,0.0,8750.0,8750.0,8750.0,0.0
27,27,2019.02.25,8750.0,0.0,8750.0,8750.0,8750.0,0.0
28,28,2019.02.26,8750.0,0.0,8750.0,8750.0,8750.0,0.0
29,29,2019.02.27,8750.0,0.0,8750.0,8750.0,8750.0,0.0
30,30,2019.02.28,8750.0,0.0,8750.0,8750.0,8750.0,0.0
31,31,2019.03.04,8750.0,0.0,8750.0,8750.0,8750.0,0.0
32,32,2019.03.05,8750.0,0.0,8750.0,8750.0,8750.0,0.0
33,33,2019.03.06,8750.0,0.0,8750.0,8750.0,8750.0,0.0
34,34,2019.03.07,8400.0,350.0,8400.0,8400.0,8400.0,60.0
35,35,2019.03.08,8250.0,150.0,8250.0,8250.0,8250.0,100.0
36,36,2019.03.11,8250.0,0.0,8250.0,8250.0,8250.0,0.0
37,37,2019.03.12,8480.0,230.0,8000.0,8480.0,8000.0,126.0
38,38,2019.03.13,8480.0,0.0,8480.0,8480.0,8480.0,0.0
39,39,2019.03.14,8710.0,230.0,8220.0,8710.0,8220.0,121.0
40,40,2019.03.15,8710.0,0.0,8710.0,8710.0,8710.0,0.0
41,41,2019.03.18,8710.0,0.0,8710.0,8710.0,8710.0,0.0
42,42,2019.03.19,8750.0,40.0,8440.0,8750.0,8440.0,113.0
43,43,2019.03.20,8750.0,0.0,8480.0,8750.0,8480.0,118.0
44,44,2019.03.21,8750.0,0.0,8750.0,8750.0,8750.0,0.0
45,45,2019.03.22,8750.0,0.0,8750.0,8750.0,8750.0,0.0
46,46,2019.03.25,8750.0,0.0,8750.0,8750.0,8750.0,0.0
47,47,2019.03.26,8760.0,10.0,8480.0,8760.0,8480.0,112.0
48,48,2019.03.27,8760.0,0.0,8760.0,8760.0,8760.0,0.0
49,49,2019.03.28,8770.0,10.0,8490.0,8770.0,8490.0,119.0
50,50,2019.03.29,8770.0,0.0,8500.0,8770.0,8500.0,116.0
51,51,2019.04.01,8790.0,20.0,8500.0,8790.0,8500.0,119.0
52,52,2019.04.02,8790.0,0.0,8520.0,8790.0,8520.0,119.0
53,53,2019.04.03,8790.0,0.0,8790.0,8790.0,8790.0,0.0
54,54,2019.04.04,8790.0,0.0,8790.0,8790.0,8790.0,0.0
55,55,2019.04.05,8790.0,0.0,8790.0,8790.0,8790.0,0.0
56,56,2019.04.08,8790.0,0.0,8790.0,8790.0,8790.0,0.0
57,57,2019.04.09,8790.0,0.0,8790.0,8790.0,8790.0,0.0
58,58,2019.04.10,9000.0,210.0,9000.0,9000.0,9000.0,2219.0
59,59,2019.04.11,9000.0,0.0,9000.0,9000.0,9000.0,0.0
60,60,2019.04.12,9000.0,0.0,9000.0,9000.0,9000.0,0.0
61,61,2019.04.15,9000.0,0.0,9000.0,9000.0,9000.0,0.0
62,62,2019.04.16,9000.0,0.0,9000.0,9000.0,9000.0,0.0
63,63,2019.04.17,9000.0,0.0,9000.0,9000.0,9000.0,0.0
64,64,2019.04.18,9000.0,0.0,9000.0,9000.0,9000.0,0.0
65,65,2019.04.19,9000.0,0.0,9000.0,9000.0,9000.0,0.0
66,66,2019.04.22,9000.0,0.0,9000.0,9000.0,9000.0,0.0
67,67,2019.04.23,9000.0,0.0,8730.0,9000.0,8730.0,116.0
68,68,2019.04.24,9100.0,100.0,8730.0,9100.0,8730.0,116.0
69,69,2019.04.25,9100.0,0.0,9100.0,9100.0,9100.0,0.0
70,70,2019.04.26,9100.0,0.0,9100.0,9100.0,9100.0,0.0
71,71,2019.04.29,9100.0,0.0,9100.0,9100.0,9100.0,0.0
72,72,2019.04.30,9340.0,240.0,8820.0,9340.0,8820.0,115.0
73,73,2019.05.02,9340.0,0.0,9340.0,9340.0,9340.0,0.0
74,74,2019.05.03,9600.0,260.0,9060.0,9600.0,9060.0,111.0
