,index,date,close,diff,open,high,low,volume
0,0,2018.07.17,8340.0,1070.0,8360.0,8360.0,6380.0,8562.0
1,1,2018.07.18,7930.0,410.0,8340.0,8350.0,7090.0,6489.0
2,2,2018.07.19,7900.0,30.0,6850.0,7900.0,6850.0,32.0
3,3,2018.07.20,7490.0,410.0,9080.0,9080.0,6720.0,268.0
4,4,2018.07.23,6370.0,1120.0,7960.0,7960.0,6370.0,441.0
5,5,2018.07.24,5420.0,950.0,5420.0,5420.0,5420.0,94.0
6,6,2018.07.25,4610.0,810.0,4610.0,4610.0,4610.0,93.0
7,7,2018.07.26,5300.0,690.0,5290.0,5300.0,4610.0,203.0
8,8,2018.07.27,6070.0,770.0,6090.0,6090.0,6060.0,93.0
9,9,2018.07.30,6970.0,900.0,6970.0,6970.0,6970.0,1.0
10,10,2018.07.31,6730.0,240.0,7990.0,7990.0,6730.0,6.0
11,11,2018.08.01,7700.0,970.0,7700.0,7700.0,7700.0,1.0
12,12,2018.08.02,8380.0,680.0,8380.0,8380.0,8380.0,1.0
13,13,2018.08.03,7360.0,1020.0,7360.0,7360.0,7300.0,3.0
14,14,2018.08.06,7290.0,70.0,6840.0,7290.0,6840.0,151.0
15,15,2018.08.07,7070.0,220.0,7280.0,7280.0,6200.0,7.0
16,16,2018.08.08,6010.0,1060.0,6010.0,6010.0,6010.0,5008.0
17,17,2018.08.09,5110.0,900.0,6700.0,6700.0,5110.0,53.0
18,18,2018.08.10,5870.0,760.0,4350.0,5870.0,4350.0,478.0
19,19,2018.08.13,6740.0,870.0,6740.0,6740.0,6740.0,1.0
20,20,2018.08.14,5730.0,1010.0,5730.0,5730.0,5730.0,89.0
21,21,2018.08.16,4880.0,850.0,5010.0,5010.0,4880.0,206.0
22,22,2018.08.17,4150.0,730.0,4150.0,5600.0,4150.0,513.0
23,23,2018.08.20,3530.0,620.0,3530.0,4000.0,3530.0,741.0
24,24,2018.08.21,4055.0,525.0,3400.0,4055.0,3400.0,260.0
25,25,2018.08.22,4655.0,600.0,4150.0,4655.0,3450.0,1587.0
26,26,2018.08.23,5020.0,365.0,3960.0,5020.0,3960.0,263.0
27,27,2018.08.24,4270.0,750.0,5000.0,5770.0,4270.0,3243.0
28,28,2018.08.27,4270.0,0.0,4270.0,4270.0,4270.0,0.0
29,29,2018.08.28,4595.0,325.0,3630.0,4595.0,3630.0,664.0
30,30,2018.08.29,4710.0,115.0,4710.0,4990.0,4710.0,215.0
31,31,2018.08.30,4995.0,285.0,5000.0,5000.0,4005.0,1283.0
32,32,2018.08.31,4250.0,745.0,5450.0,5450.0,4250.0,403.0
33,33,2018.09.03,3790.0,460.0,4885.0,4885.0,3790.0,106.0
34,34,2018.09.04,3900.0,110.0,4355.0,4355.0,3900.0,50.0
35,35,2018.09.05,3650.0,250.0,4200.0,4200.0,3515.0,1861.0
36,36,2018.09.06,4195.0,545.0,4195.0,4195.0,4000.0,108.0
37,37,2018.09.07,4800.0,605.0,4700.0,4800.0,4700.0,20.0
38,38,2018.09.10,5200.0,400.0,5200.0,5400.0,4900.0,40.0
39,39,2018.09.11,4420.0,780.0,5800.0,5800.0,4420.0,368.0
40,40,2018.09.12,3760.0,660.0,4400.0,4400.0,3760.0,547.0
41,41,2018.09.13,4200.0,440.0,4000.0,4200.0,4000.0,241.0
42,42,2018.09.14,4000.0,200.0,4000.0,4000.0,4000.0,305.0
43,43,2018.09.17,4000.0,0.0,4400.0,4400.0,4000.0,412.0
44,44,2018.09.18,3900.0,100.0,4500.0,4600.0,3900.0,550.0
45,45,2018.09.19,4100.0,200.0,4300.0,4485.0,4100.0,507.0
46,46,2018.09.20,4600.0,500.0,4300.0,4700.0,4300.0,32.0
47,47,2018.09.21,3915.0,685.0,4400.0,4400.0,3915.0,515.0
48,48,2018.09.27,4400.0,485.0,4195.0,4500.0,4195.0,255.0
49,49,2018.09.28,4400.0,0.0,4000.0,5060.0,4000.0,1058.0
50,50,2018.10.01,4400.0,0.0,4500.0,5060.0,4400.0,76.0
51,51,2018.10.02,4500.0,100.0,4900.0,5060.0,4500.0,216.0
52,52,2018.10.04,4800.0,300.0,4900.0,4905.0,4800.0,158.0
53,53,2018.10.05,5000.0,200.0,4800.0,5000.0,4800.0,40.0
54,54,2018.10.08,4650.0,350.0,4900.0,5100.0,4650.0,231.0
55,55,2018.10.10,5200.0,550.0,4900.0,5200.0,4900.0,20.0
56,56,2018.10.11,4900.0,300.0,5200.0,5200.0,4420.0,435.0
57,57,2018.10.12,4600.0,300.0,4500.0,4800.0,4500.0,30.0
58,58,2018.10.15,3920.0,680.0,4550.0,5000.0,3910.0,856.0
59,59,2018.10.16,4500.0,580.0,4200.0,4500.0,3920.0,269.0
60,60,2018.10.17,4500.0,0.0,4800.0,5160.0,4300.0,156.0
61,61,2018.10.18,5000.0,500.0,4320.0,5100.0,4320.0,59.0
62,62,2018.10.19,5200.0,200.0,5100.0,5200.0,5100.0,6.0
63,63,2018.10.22,4800.0,400.0,4700.0,4800.0,4420.0,162.0
64,64,2018.10.23,4080.0,720.0,4400.0,4800.0,4080.0,3630.0
65,65,2018.10.24,4600.0,520.0,4600.0,4690.0,4250.0,100.0
66,66,2018.10.25,3910.0,690.0,4200.0,4600.0,3910.0,1508.0
67,67,2018.10.26,4490.0,580.0,4400.0,4495.0,3750.0,664.0
68,68,2018.10.29,5010.0,520.0,4490.0,5010.0,4490.0,503.0
69,69,2018.10.30,5300.0,290.0,5400.0,5400.0,4300.0,900.0
70,70,2018.10.31,5300.0,0.0,5300.0,5300.0,4510.0,700.0
71,71,2018.11.01,5600.0,300.0,5800.0,5800.0,5000.0,82.0
72,72,2018.11.02,5600.0,0.0,5000.0,5900.0,4800.0,2175.0
73,73,2018.11.05,5000.0,600.0,5900.0,5900.0,5000.0,136.0
74,74,2018.11.06,4300.0,700.0,5200.0,5450.0,4250.0,1203.0
75,75,2018.11.07,4900.0,600.0,4600.0,4900.0,4300.0,350.0
76,76,2018.11.08,5200.0,300.0,4500.0,5300.0,4200.0,2782.0
77,77,2018.11.09,5200.0,0.0,5200.0,5200.0,5200.0,2.0
78,78,2018.11.12,4800.0,400.0,4700.0,5000.0,4420.0,6755.0
79,79,2018.11.13,4100.0,700.0,5200.0,5200.0,4080.0,4690.0
80,80,2018.11.14,4250.0,150.0,4300.0,4300.0,3900.0,695.0
81,81,2018.11.15,4100.0,150.0,4200.0,4880.0,3850.0,1430.0
82,82,2018.11.16,4700.0,600.0,4600.0,4700.0,4600.0,20.0
83,83,2018.11.19,4800.0,100.0,4800.0,4800.0,4800.0,4.0
84,84,2018.11.20,4800.0,0.0,5100.0,5100.0,4800.0,33.0
85,85,2018.11.21,4300.0,500.0,4800.0,4800.0,4080.0,8227.0
86,86,2018.11.22,4600.0,300.0,4400.0,4600.0,4400.0,11.0
87,87,2018.11.23,4300.0,300.0,4300.0,4300.0,4300.0,8.0
88,88,2018.11.26,4200.0,100.0,4000.0,4300.0,4000.0,157.0
89,89,2018.11.27,4200.0,0.0,4400.0,4400.0,4200.0,36.0
90,90,2018.11.28,4400.0,200.0,4195.0,4400.0,4100.0,400.0
91,91,2018.11.29,4600.0,200.0,4500.0,5060.0,4500.0,52.0
92,92,2018.11.30,4600.0,0.0,4600.0,4600.0,4600.0,0.0
93,93,2018.12.03,5100.0,500.0,4600.0,5100.0,4300.0,246.0
94,94,2018.12.04,5100.0,0.0,5100.0,5100.0,5100.0,0.0
95,95,2018.12.05,5000.0,100.0,5400.0,5500.0,5000.0,26.0
96,96,2018.12.06,5400.0,400.0,5200.0,5700.0,5200.0,56.0
97,97,2018.12.07,5500.0,100.0,5500.0,5500.0,5500.0,23.0
98,98,2018.12.10,5200.0,300.0,6000.0,6300.0,5200.0,46.0
99,99,2018.12.11,5400.0,200.0,5400.0,5400.0,5400.0,1.0
100,100,2018.12.12,5400.0,0.0,5400.0,5400.0,5400.0,0.0
101,101,2018.12.13,5400.0,0.0,5400.0,5400.0,5400.0,0.0
102,102,2018.12.14,5400.0,0.0,4800.0,5400.0,4595.0,226.0
103,103,2018.12.17,4900.0,500.0,4800.0,4900.0,4590.0,206.0
104,104,2018.12.18,5100.0,200.0,5100.0,5100.0,5100.0,14.0
105,105,2018.12.19,5100.0,0.0,5100.0,5100.0,5100.0,0.0
106,106,2018.12.20,5300.0,200.0,5200.0,5300.0,4340.0,283.0
107,107,2018.12.21,5000.0,300.0,4700.0,5000.0,4515.0,796.0
108,108,2018.12.24,4720.0,280.0,4720.0,4720.0,4720.0,212.0
109,109,2018.12.26,5000.0,280.0,5000.0,5000.0,5000.0,1.0
110,110,2018.12.27,5000.0,0.0,5000.0,5000.0,5000.0,0.0
111,111,2018.12.28,4900.0,100.0,4900.0,4900.0,4900.0,0.0
112,112,2019.01.02,4200.0,700.0,4500.0,4500.0,4200.0,345.0
113,113,2019.01.03,4200.0,0.0,4200.0,4200.0,4200.0,200.0
114,114,2019.01.04,4250.0,50.0,4250.0,4250.0,4250.0,0.0
115,115,2019.01.07,4880.0,630.0,4500.0,4880.0,4500.0,45.0
116,116,2019.01.08,4880.0,0.0,4880.0,4880.0,4880.0,0.0
117,117,2019.01.09,5000.0,120.0,5000.0,5000.0,5000.0,2.0
118,118,2019.01.10,5000.0,0.0,5000.0,5000.0,5000.0,1.0
119,119,2019.01.11,5690.0,690.0,5690.0,5690.0,5690.0,1.0
120,120,2019.01.14,4840.0,850.0,4840.0,4840.0,4840.0,5.0
121,121,2019.01.15,4400.0,440.0,4500.0,5000.0,4115.0,634.0
122,122,2019.01.16,4500.0,100.0,4500.0,4500.0,4500.0,1.0
123,123,2019.01.17,4100.0,400.0,4500.0,4500.0,4100.0,202.0
124,124,2019.01.18,4100.0,0.0,4300.0,4300.0,4100.0,123.0
125,125,2019.01.21,4700.0,600.0,4400.0,4700.0,4400.0,20.0
126,126,2019.01.22,4700.0,0.0,4700.0,4700.0,4700.0,0.0
127,127,2019.01.23,4400.0,300.0,4500.0,4500.0,4400.0,1035.0
128,128,2019.01.24,4600.0,200.0,4600.0,4600.0,4600.0,1.0
129,129,2019.01.25,4500.0,100.0,4100.0,4800.0,4100.0,286.0
130,130,2019.01.28,4100.0,400.0,4600.0,4600.0,4100.0,101.0
131,131,2019.01.29,4200.0,100.0,4300.0,4500.0,4200.0,415.0
132,132,2019.01.30,4500.0,300.0,4500.0,4500.0,4500.0,6.0
133,133,2019.01.31,4500.0,0.0,4500.0,4500.0,4000.0,1734.0
134,134,2019.02.01,4500.0,0.0,4700.0,4700.0,4500.0,76.0
135,135,2019.02.07,4500.0,0.0,4200.0,4500.0,3830.0,9432.0
136,136,2019.02.08,5000.0,500.0,4700.0,5000.0,4700.0,31.0
137,137,2019.02.11,5000.0,0.0,5100.0,5100.0,4700.0,22.0
138,138,2019.02.12,5000.0,0.0,5000.0,5000.0,5000.0,203.0
