,index,date,close,diff,open,high,low,volume
0,0,1996.07.02,17200.0,600.0,16900.0,17300.0,16700.0,16750.0
1,1,1996.07.03,16800.0,400.0,16900.0,17000.0,16700.0,23510.0
2,2,1996.07.04,16800.0,0.0,17000.0,17200.0,16800.0,7290.0
3,3,1996.07.05,16800.0,0.0,16800.0,16800.0,16700.0,9320.0
4,4,1996.07.06,16800.0,0.0,16600.0,16800.0,16600.0,6220.0
5,5,1996.07.08,16800.0,0.0,16800.0,17200.0,16800.0,42370.0
6,6,1996.07.09,16900.0,100.0,16800.0,16900.0,16800.0,19960.0
7,7,1996.07.10,17500.0,600.0,16900.0,17600.0,16800.0,61520.0
8,8,1996.07.11,17000.0,500.0,17200.0,17400.0,16800.0,7760.0
9,9,1996.07.12,16900.0,100.0,16900.0,17000.0,16500.0,14860.0
10,10,1996.07.13,16500.0,400.0,16800.0,16900.0,16500.0,11500.0
11,11,1996.07.15,16500.0,0.0,16000.0,16800.0,16000.0,42080.0
12,12,1996.07.16,16100.0,400.0,16000.0,16300.0,16000.0,17000.0
13,13,1996.07.18,16700.0,600.0,16200.0,17000.0,16200.0,23800.0
14,14,1996.07.19,17200.0,500.0,16700.0,17200.0,16600.0,57280.0
15,15,1996.07.20,17300.0,100.0,17400.0,17400.0,16900.0,49420.0
16,16,1996.07.22,17000.0,300.0,17200.0,17400.0,17000.0,14710.0
17,17,1996.07.23,17300.0,300.0,17000.0,17500.0,17000.0,20330.0
18,18,1996.07.24,17200.0,100.0,17300.0,17400.0,17000.0,14690.0
19,19,1996.07.25,17000.0,200.0,16200.0,17500.0,16200.0,123550.0
20,20,1996.07.26,16600.0,400.0,16900.0,16900.0,16600.0,43790.0
21,21,1996.07.27,16500.0,100.0,16600.0,16600.0,16500.0,18200.0
22,22,1996.07.29,15600.0,900.0,16500.0,16500.0,15600.0,37570.0
23,23,1996.07.30,15100.0,500.0,15400.0,15400.0,15000.0,38440.0
24,24,1996.07.31,15500.0,400.0,15200.0,16000.0,15200.0,11110.0
25,25,1996.08.01,16000.0,500.0,15600.0,16200.0,15600.0,20210.0
26,26,1996.08.02,16000.0,0.0,16000.0,16300.0,15400.0,11140.0
27,27,1996.08.03,15900.0,100.0,15200.0,16000.0,15200.0,5410.0
28,28,1996.08.05,15700.0,200.0,15400.0,16000.0,15400.0,2310.0
29,29,1996.08.06,16000.0,300.0,15700.0,16200.0,15700.0,15010.0
30,30,1996.08.07,16200.0,200.0,16000.0,16300.0,16000.0,10380.0
31,31,1996.08.08,16200.0,0.0,16000.0,16600.0,16000.0,42660.0
32,32,1996.08.09,16000.0,200.0,16300.0,16500.0,16000.0,19670.0
33,33,1996.08.10,16100.0,100.0,16000.0,16100.0,16000.0,6280.0
34,34,1996.08.12,16400.0,300.0,16200.0,16500.0,16200.0,11470.0
35,35,1996.08.13,16200.0,200.0,16500.0,16600.0,16000.0,9460.0
36,36,1996.08.14,16300.0,100.0,16200.0,16500.0,16000.0,140240.0
37,37,1996.08.16,15900.0,400.0,16600.0,16600.0,15400.0,30930.0
38,38,1996.08.17,16200.0,300.0,16200.0,16400.0,16000.0,6140.0
39,39,1996.08.19,15900.0,300.0,16100.0,16300.0,15900.0,27510.0
40,40,1996.08.20,16200.0,300.0,16200.0,16200.0,15900.0,13270.0
41,41,1996.08.21,16200.0,0.0,16000.0,16200.0,15800.0,40730.0
42,42,1996.08.22,16200.0,0.0,16000.0,16200.0,15700.0,60920.0
43,43,1996.08.23,16100.0,100.0,16000.0,16100.0,15700.0,106660.0
44,44,1996.08.24,16000.0,100.0,16000.0,16000.0,15700.0,39960.0
45,45,1996.08.26,16100.0,100.0,16000.0,16200.0,15500.0,73260.0
46,46,1996.08.27,15400.0,700.0,16100.0,16100.0,15300.0,10630.0
47,47,1996.08.28,15200.0,200.0,15300.0,15600.0,15000.0,226820.0
48,48,1996.08.29,15200.0,0.0,15300.0,15500.0,15000.0,94840.0
49,49,1996.08.30,15200.0,0.0,15000.0,15500.0,15000.0,22290.0
50,50,1996.08.31,14900.0,300.0,15200.0,15200.0,14800.0,13480.0
51,51,1996.09.02,14500.0,400.0,14900.0,14900.0,14400.0,25040.0
