,index,date,close,diff,open,high,low,volume
0,0,2009.12.29,54500.0,2600.0,56700.0,57300.0,54500.0,108004.0
1,1,2009.12.30,56800.0,2300.0,55000.0,57300.0,54700.0,81280.0
2,2,2010.01.04,56400.0,400.0,57500.0,57900.0,55100.0,74563.0
3,3,2010.01.05,55200.0,1200.0,56800.0,57000.0,54700.0,109813.0
4,4,2010.01.06,61200.0,6000.0,55200.0,61300.0,54700.0,281650.0
5,5,2010.01.07,62000.0,800.0,61700.0,65600.0,60400.0,303208.0
6,6,2010.01.08,63000.0,1000.0,63200.0,64700.0,59800.0,202047.0
7,7,2010.01.11,66500.0,3500.0,64500.0,66900.0,64100.0,261482.0
8,8,2010.01.12,65200.0,1300.0,66200.0,66300.0,64200.0,75736.0
9,9,2010.01.13,63900.0,1300.0,65300.0,66300.0,62100.0,80117.0
10,10,2010.01.14,65800.0,1900.0,63900.0,66500.0,63500.0,84659.0
11,11,2010.01.15,63000.0,2800.0,64900.0,65800.0,62400.0,122768.0
12,12,2010.01.18,62700.0,300.0,62200.0,63600.0,61300.0,107443.0
13,13,2010.01.19,61900.0,800.0,62700.0,64300.0,60900.0,82790.0
14,14,2010.01.20,60800.0,1100.0,62000.0,62000.0,58600.0,111664.0
15,15,2010.01.21,62000.0,1200.0,60000.0,63400.0,58700.0,86190.0
16,16,2010.01.22,61000.0,1000.0,61800.0,63000.0,58800.0,90608.0
17,17,2010.01.25,59000.0,2000.0,59900.0,60800.0,56200.0,97448.0
18,18,2010.01.26,57300.0,1700.0,59900.0,59900.0,55500.0,87708.0
19,19,2010.01.27,55700.0,1600.0,57000.0,57100.0,55200.0,79221.0
20,20,2010.01.28,54700.0,1000.0,55300.0,56900.0,53700.0,123418.0
21,21,2010.01.29,52500.0,2200.0,53200.0,54500.0,52500.0,55117.0
22,22,2010.02.01,55000.0,2500.0,53800.0,55000.0,51700.0,39122.0
23,23,2010.02.02,55000.0,0.0,54100.0,56500.0,54100.0,37922.0
24,24,2010.02.03,55200.0,200.0,55000.0,57400.0,54400.0,47812.0
25,25,2010.02.04,56100.0,900.0,55900.0,56500.0,55200.0,18212.0
26,26,2010.02.05,55000.0,1100.0,54600.0,55000.0,50200.0,122534.0
27,27,2010.02.08,52100.0,2900.0,54500.0,55000.0,52100.0,58900.0
28,28,2010.02.09,52000.0,100.0,52500.0,53600.0,51300.0,31873.0
29,29,2010.02.10,52300.0,300.0,53000.0,53500.0,51700.0,20360.0
30,30,2010.02.11,53300.0,1000.0,52300.0,53600.0,52000.0,19380.0
31,31,2010.02.12,54800.0,1500.0,53700.0,55700.0,53000.0,27096.0
32,32,2010.02.16,55500.0,700.0,54800.0,55500.0,54300.0,17677.0
33,33,2010.02.17,56100.0,600.0,55500.0,56300.0,54800.0,27309.0
34,34,2010.02.18,55500.0,600.0,56100.0,56300.0,55200.0,13330.0
35,35,2010.02.19,53000.0,2500.0,54700.0,55300.0,52900.0,37680.0
36,36,2010.02.22,53900.0,900.0,53500.0,53900.0,52400.0,39568.0
37,37,2010.02.23,54100.0,200.0,53800.0,54200.0,52900.0,14561.0
38,38,2010.02.24,54400.0,300.0,54100.0,54400.0,52700.0,12227.0
39,39,2010.02.25,54000.0,400.0,54700.0,54800.0,53000.0,18381.0
40,40,2010.02.26,54800.0,800.0,54800.0,54800.0,53100.0,19924.0
41,41,2010.03.02,53700.0,1100.0,54900.0,55600.0,53700.0,21785.0
42,42,2010.03.03,53500.0,200.0,54300.0,54300.0,52700.0,21664.0
43,43,2010.03.04,52600.0,900.0,53100.0,53100.0,52500.0,19634.0
44,44,2010.03.05,52400.0,200.0,52400.0,53100.0,51300.0,48526.0
45,45,2010.03.08,52200.0,200.0,52900.0,52900.0,50800.0,99928.0
46,46,2010.03.09,50900.0,1300.0,51600.0,51700.0,50700.0,51836.0
47,47,2010.03.10,47700.0,3200.0,50200.0,51300.0,47000.0,154004.0
48,48,2010.03.11,48500.0,800.0,48450.0,48850.0,47900.0,65050.0
49,49,2010.03.12,48600.0,100.0,48650.0,50600.0,48500.0,79632.0
50,50,2010.03.15,49250.0,650.0,49050.0,50700.0,48600.0,79452.0
51,51,2010.03.16,48300.0,950.0,49350.0,49600.0,48200.0,42708.0
52,52,2010.03.17,47450.0,850.0,48500.0,48850.0,47300.0,72337.0
53,53,2010.03.18,48400.0,950.0,47550.0,48800.0,47150.0,62618.0
54,54,2010.03.19,49500.0,1100.0,48500.0,50100.0,48500.0,54804.0
55,55,2010.03.22,49850.0,350.0,49750.0,50000.0,48600.0,30109.0
56,56,2010.03.23,49950.0,100.0,49850.0,50000.0,48200.0,71851.0
57,57,2010.03.24,48500.0,1450.0,50000.0,50000.0,48100.0,35084.0
58,58,2010.03.25,47750.0,750.0,48450.0,48500.0,47200.0,67688.0
