,index,date,close,diff,open,high,low,volume
0,0,2003.08.05,18500.0,0.0,18800.0,19200.0,18200.0,882372.0
1,1,2003.08.06,17350.0,1150.0,18350.0,18350.0,16750.0,577277.0
2,2,2003.08.07,17800.0,450.0,17050.0,17900.0,15950.0,710022.0
3,3,2003.08.08,17200.0,600.0,17900.0,18750.0,17200.0,373695.0
4,4,2003.08.11,17250.0,50.0,17500.0,18100.0,17050.0,317595.0
5,5,2003.08.12,17000.0,250.0,17550.0,17800.0,16500.0,404482.0
6,6,2003.08.13,19000.0,2000.0,17000.0,19000.0,16700.0,1039893.0
7,7,2003.08.14,16800.0,2200.0,19200.0,19300.0,16750.0,885970.0
8,8,2003.08.18,17600.0,800.0,17300.0,17750.0,16500.0,681123.0
9,9,2003.08.19,15800.0,1800.0,17850.0,18000.0,15500.0,772848.0
10,10,2003.08.20,16600.0,800.0,16000.0,16850.0,15300.0,781792.0
11,11,2003.08.21,17700.0,1100.0,17400.0,18450.0,17300.0,1183599.0
12,12,2003.08.22,19500.0,1800.0,17900.0,19800.0,17500.0,2012912.0
13,13,2003.08.25,19850.0,350.0,19700.0,19850.0,19100.0,792801.0
14,14,2003.08.26,18900.0,950.0,19500.0,19750.0,18550.0,560230.0
15,15,2003.08.27,18900.0,0.0,19400.0,19700.0,18350.0,719849.0
16,16,2003.08.28,18300.0,600.0,18800.0,19000.0,17750.0,542977.0
17,17,2003.08.29,17250.0,1050.0,18400.0,18450.0,17050.0,757614.0
18,18,2003.09.01,18650.0,1400.0,17250.0,19050.0,16700.0,1139959.0
19,19,2003.09.02,18600.0,50.0,18800.0,19050.0,18100.0,574075.0
20,20,2003.09.03,19800.0,1200.0,18950.0,20450.0,18850.0,1625171.0
21,21,2003.09.04,20400.0,600.0,20300.0,20650.0,19600.0,973552.0
22,22,2003.09.05,21250.0,850.0,20900.0,21950.0,20800.0,2302597.0
23,23,2003.09.08,21300.0,50.0,21250.0,21550.0,20650.0,778323.0
24,24,2003.09.09,20950.0,350.0,21800.0,22050.0,20800.0,628992.0
25,25,2003.09.15,19850.0,1100.0,20800.0,20950.0,19850.0,395855.0
26,26,2003.09.16,20650.0,800.0,19850.0,20650.0,19850.0,455309.0
27,27,2003.09.17,20800.0,150.0,20800.0,21150.0,20600.0,336372.0
28,28,2003.09.18,20800.0,0.0,21000.0,22100.0,20650.0,1014611.0
29,29,2003.09.19,20950.0,150.0,21350.0,22050.0,20300.0,1133486.0
30,30,2003.09.22,18450.0,2500.0,20600.0,20700.0,18450.0,525891.0
31,31,2003.09.23,18200.0,250.0,18050.0,18350.0,16900.0,883437.0
32,32,2003.09.24,18950.0,750.0,18300.0,19300.0,18250.0,729604.0
33,33,2003.09.25,18200.0,750.0,18000.0,18400.0,17650.0,486657.0
34,34,2003.09.26,17700.0,500.0,17850.0,18800.0,17600.0,532340.0
35,35,2003.09.29,18100.0,400.0,17800.0,18200.0,17500.0,260982.0
