,index,date,close,diff,open,high,low,volume
0,0,2018.12.27,2025.0,15.0,2010.0,2025.0,2010.0,21620.0
1,1,2018.12.28,2010.0,15.0,2010.0,2015.0,2010.0,4009.0
2,2,2019.01.02,2010.0,0.0,2015.0,2020.0,2010.0,10487.0
3,3,2019.01.03,2010.0,0.0,2010.0,2015.0,2010.0,3136.0
4,4,2019.01.04,2010.0,0.0,2015.0,2015.0,2010.0,105.0
5,5,2019.01.07,2010.0,0.0,2010.0,2010.0,2010.0,11235.0
6,6,2019.01.08,2015.0,5.0,2015.0,2020.0,2015.0,19614.0
7,7,2019.01.09,2015.0,0.0,2015.0,2015.0,2015.0,8.0
8,8,2019.01.10,2010.0,5.0,2015.0,2020.0,2010.0,18623.0
9,9,2019.01.11,2010.0,0.0,2010.0,2015.0,2000.0,113388.0
10,10,2019.01.14,2010.0,0.0,2010.0,2020.0,2010.0,17091.0
11,11,2019.01.15,2020.0,10.0,2020.0,2020.0,2020.0,36569.0
12,12,2019.01.16,2015.0,5.0,2015.0,2020.0,2015.0,7256.0
13,13,2019.01.17,2015.0,0.0,2020.0,2020.0,2015.0,10740.0
14,14,2019.01.18,2020.0,5.0,2020.0,2020.0,2020.0,7050.0
15,15,2019.01.21,2020.0,0.0,2020.0,2020.0,2015.0,13367.0
16,16,2019.01.22,2025.0,5.0,2020.0,2025.0,2020.0,11251.0
17,17,2019.01.23,2020.0,5.0,2020.0,2020.0,2005.0,85559.0
18,18,2019.01.24,2015.0,5.0,2020.0,2020.0,2015.0,4972.0
19,19,2019.01.25,2015.0,0.0,2015.0,2015.0,2015.0,88.0
20,20,2019.01.28,2015.0,0.0,2015.0,2015.0,2015.0,20.0
21,21,2019.01.29,2015.0,0.0,2015.0,2015.0,2015.0,0.0
22,22,2019.01.30,2030.0,15.0,2020.0,2030.0,2020.0,30000.0
23,23,2019.01.31,2020.0,10.0,2030.0,2030.0,2020.0,3511.0
24,24,2019.02.01,2025.0,5.0,2025.0,2025.0,2020.0,7800.0
25,25,2019.02.07,2030.0,5.0,2030.0,2030.0,2030.0,20.0
26,26,2019.02.08,2020.0,10.0,2020.0,2020.0,2020.0,11.0
27,27,2019.02.11,2020.0,0.0,2020.0,2020.0,2020.0,0.0
28,28,2019.02.12,2020.0,0.0,2020.0,2020.0,2020.0,0.0
29,29,2019.02.13,2020.0,0.0,2020.0,2020.0,2020.0,0.0
30,30,2019.02.14,2020.0,0.0,2020.0,2025.0,2020.0,2913.0
31,31,2019.02.15,2020.0,0.0,2020.0,2020.0,2020.0,10.0
32,32,2019.02.18,2025.0,5.0,2025.0,2025.0,2025.0,1.0
33,33,2019.02.19,2020.0,5.0,2015.0,2020.0,2015.0,2351.0
34,34,2019.02.20,2020.0,0.0,2020.0,2020.0,2020.0,0.0
35,35,2019.02.21,2015.0,5.0,2010.0,2015.0,2010.0,11364.0
36,36,2019.02.22,2015.0,0.0,2015.0,2015.0,2015.0,0.0
37,37,2019.02.25,2020.0,5.0,2020.0,2020.0,2020.0,0.0
38,38,2019.02.26,2020.0,0.0,2020.0,2020.0,2020.0,1.0
39,39,2019.02.27,2020.0,0.0,2020.0,2020.0,2020.0,5350.0
40,40,2019.02.28,2015.0,5.0,2020.0,2020.0,2015.0,806.0
41,41,2019.03.04,2020.0,5.0,2020.0,2020.0,2020.0,200.0
42,42,2019.03.05,2020.0,0.0,2020.0,2020.0,2020.0,494.0
43,43,2019.03.06,2020.0,0.0,2020.0,2020.0,2020.0,0.0
44,44,2019.03.07,2020.0,0.0,2025.0,2025.0,2020.0,3400.0
45,45,2019.03.08,2015.0,5.0,2020.0,2020.0,2015.0,49071.0
46,46,2019.03.11,2025.0,10.0,2015.0,2025.0,2015.0,62947.0
47,47,2019.03.12,2025.0,0.0,2025.0,2025.0,2015.0,15449.0
48,48,2019.03.13,2020.0,5.0,2015.0,2020.0,2015.0,10870.0
49,49,2019.03.14,2020.0,0.0,2020.0,2020.0,2020.0,2909.0
50,50,2019.03.15,2020.0,0.0,2015.0,2025.0,2015.0,3538.0
51,51,2019.03.18,2025.0,5.0,2025.0,2025.0,2025.0,6000.0
52,52,2019.03.19,2025.0,0.0,2020.0,2025.0,2020.0,1101.0
53,53,2019.03.20,2030.0,5.0,2030.0,2030.0,2030.0,246.0
54,54,2019.03.21,2030.0,0.0,2030.0,2030.0,2030.0,27214.0
55,55,2019.03.22,2030.0,0.0,2030.0,2030.0,2030.0,0.0
56,56,2019.03.25,2020.0,10.0,2020.0,2020.0,2020.0,494.0
