,index,date,close,diff,open,high,low,volume
0,0,2007.05.04,8830.0,60.0,9100.0,9930.0,8830.0,1013685.0
1,1,2007.05.07,8760.0,70.0,9000.0,9080.0,8690.0,229813.0
2,2,2007.05.08,8300.0,460.0,8910.0,8910.0,8300.0,266709.0
3,3,2007.05.09,8350.0,50.0,8370.0,8660.0,8200.0,201481.0
4,4,2007.05.10,8200.0,150.0,8400.0,8680.0,8160.0,150568.0
5,5,2007.05.11,7760.0,440.0,8190.0,8190.0,7740.0,189150.0
6,6,2007.05.14,7530.0,230.0,7810.0,8080.0,7530.0,108042.0
7,7,2007.05.15,7290.0,240.0,7310.0,7820.0,6850.0,739479.0
8,8,2007.05.16,7280.0,10.0,7360.0,7550.0,7100.0,326332.0
9,9,2007.05.17,7750.0,470.0,7400.0,8270.0,7350.0,901033.0
10,10,2007.05.18,8030.0,280.0,7810.0,8540.0,7640.0,663642.0
11,11,2007.05.21,7650.0,380.0,7980.0,8030.0,7650.0,201746.0
12,12,2007.05.22,7330.0,320.0,7780.0,7780.0,7310.0,243850.0
13,13,2007.05.23,7350.0,20.0,7590.0,7590.0,7330.0,120529.0
14,14,2007.05.25,7400.0,50.0,7300.0,7450.0,7220.0,107765.0
15,15,2007.05.28,7330.0,70.0,7440.0,7570.0,7330.0,161143.0
16,16,2007.05.29,7460.0,130.0,7350.0,7600.0,7330.0,178447.0
17,17,2007.05.30,7290.0,170.0,7410.0,7490.0,7250.0,123856.0
18,18,2007.05.31,7160.0,130.0,7300.0,7380.0,7150.0,114388.0
19,19,2007.06.01,7040.0,120.0,7210.0,7210.0,6980.0,171347.0
20,20,2007.06.04,7100.0,60.0,7090.0,7260.0,6950.0,279324.0
21,21,2007.06.05,7130.0,30.0,7160.0,7420.0,7070.0,216673.0
22,22,2007.06.07,7400.0,270.0,7150.0,7440.0,7100.0,177704.0
23,23,2007.06.08,7690.0,290.0,7300.0,8000.0,7250.0,398714.0
24,24,2007.06.11,7480.0,210.0,7750.0,7750.0,7370.0,179420.0
25,25,2007.06.12,7700.0,220.0,7500.0,7940.0,7440.0,189965.0
26,26,2007.06.13,7550.0,150.0,7600.0,7750.0,7460.0,86572.0
